date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio
2020-03-03,US,VA,,51,,,iso1:us#iso2:us-va,,,1,2,,,,,,,,,,,,,,,,0.0,,,,,,,0,,,,,0,0,,
2020-03-04,US,VA,,51,,,iso1:us#iso2:us-va,,,1,8,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0,,,,,0,0,,
2020-03-05,US,VA,,51,,,iso1:us#iso2:us-va,,,1,8,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0,,,,,0,0,,
2020-03-06,US,VA,,51,,,iso1:us#iso2:us-va,,,1,11,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0,,,,,0,0,,
2020-03-07,US,VA,,51,,,iso1:us#iso2:us-va,1,0,1,11,,,,,,,,,,,,,,0.077,,0.0,,,,,,,0,,,,,0,1,,
2020-03-08,US,VA,,51,,,iso1:us#iso2:us-va,2,0,1,11,,,,,,,,,,1,,,,0.062,,0.0,,,,,,,0,,,0,,0,1,,
2020-03-09,US,VA,,51,,,iso1:us#iso2:us-va,5,0,1,21,,,,,,,,,,3,,,,0.05,,0.0,,1.47,0.94,,,,0,,,0,,0,1,,
2020-03-10,US,VA,,51,,,iso1:us#iso2:us-va,8,0,1,33,,,,,,,,,,3,,,,0.031,,0.0,,1.51,0.57,,,,0,,,0,,0,0,,
2020-03-11,US,VA,,51,,,iso1:us#iso2:us-va,10,0,3,64,,,,,,,,,,2,,,,0.034,,0.0,,1.54,0.5,,,,0,,,0,,0,0,,
2020-03-12,US,VA,,51,,,iso1:us#iso2:us-va,17,0,3,156,,,,,,,,,,7,,,,0.026,,0.0,,1.58,0.48,,,,0,,,0,,0,0,,
2020-03-13,US,VA,,51,,,iso1:us#iso2:us-va,30,0,7,237,,,,,,,,,,13,,,,0.026,,0.0,,1.62,0.48,,,,0,,,0,,0,0,,
2020-03-14,US,VA,,51,,,iso1:us#iso2:us-va,42,1,11,296,,,,,,,,,,12,,,,0.031,,0.1,,1.65,0.44,,,,0,,,1,,0,0,,
2020-03-15,US,VA,,51,,,iso1:us#iso2:us-va,45,1,21,377,,,,,,,,,,3,,,,0.05,,0.1,,1.68,0.41,,,,0,,,0,,0,1,,
2020-03-16,US,VA,,51,,,iso1:us#iso2:us-va,51,1,34,692,,,,,,,,,,6,,,,0.046,,0.1,,1.71,0.41,,,,0,,,0,,0,0,,
2020-03-17,US,VA,,51,,,iso1:us#iso2:us-va,67,2,53,860,,,,,,,,,,16,,,,0.058,,0.1,,1.74,0.45,,,,0,,,1,,0,1,,
2020-03-18,US,VA,,51,,,iso1:us#iso2:us-va,78,2,72,1209,,,,,,,,,,11,,,,0.057,,0.1,,1.76,0.35,,,,0,,,0,,0,1,,
2020-03-19,US,VA,,51,,,iso1:us#iso2:us-va,94,2,200,1802,,,,,,,,,,16,,,,0.106,,0.1,,1.78,0.34,,,,0,,,0,,0,3,,
2020-03-20,US,VA,,51,,,iso1:us#iso2:us-va,115,2,260,2402,,,,,,,,,,21,,,,0.105,,0.1,,1.79,0.32,,,,0,,,0,,0,3,,
2020-03-21,US,VA,,51,,,iso1:us#iso2:us-va,152,3,335,3323,,,,,,,,,,37,,,,0.097,,0.2,,1.8,0.28,,,,0,,,1,,0,2,,
2020-03-22,US,VA,,51,,,iso1:us#iso2:us-va,219,6,361,3824,,,,,,,,,,67,,,,0.09,,0.3,,1.8,0.26,,,,0,,,3,,0,2,,
2020-03-23,US,VA,,51,,,iso1:us#iso2:us-va,254,6,447,4529,,,,,,,,,,35,,,,0.097,,0.3,,1.8,0.24,,,,0,,,0,,0,2,,
2020-03-24,US,VA,,51,,,iso1:us#iso2:us-va,291,7,580,5582,,,,,,,,,,37,,,,0.1,,0.4,,1.79,0.2,,,,0,,,1,,0,3,,
2020-03-25,US,VA,,51,,,iso1:us#iso2:us-va,390,9,723,6617,,,,,,,,,,99,,,,0.107,,0.5,,1.77,0.19,,,,0,,,2,,0,3,,
2020-03-26,US,VA,,51,,,iso1:us#iso2:us-va,603,14,926,7889,,,,,,,,,,213,,,,0.107,,0.9,,1.75,0.18,,,,0,,,5,,0,3,,
2020-03-27,US,VA,,51,,,iso1:us#iso2:us-va,605,14,1192,9667,,,,,,,,,,2,,,,0.114,,0.8,,1.72,0.15,,,,0,,,0,,0,3,,
2020-03-28,US,VA,,51,,,iso1:us#iso2:us-va,739,17,1433,11301,,,,,,,,,,134,,,,0.121,,1.0,,1.69,0.13,,,,0,,,3,,0,3,,
2020-03-29,US,VA,,51,,,iso1:us#iso2:us-va,889,22,1657,12410,,,,,,,,,,150,,,,0.131,,1.1,,1.65,0.13,,,,3,,,5,,1,3,,
2020-03-30,US,VA,,51,,,iso1:us#iso2:us-va,1020,26,1938,14045,,,,,,,,,,131,,,,0.135,,1.3,,1.62,0.12,,,,3,,,4,,1,3,,
2020-03-31,US,VA,,51,,,iso1:us#iso2:us-va,1249,27,2360,15826,,,,,,,,,,229,,,,0.148,,1.6,,1.58,0.11,,,,3,,,1,,1,3,,
2020-04-01,US,VA,,51,,,iso1:us#iso2:us-va,1511,18,2756,17973,,,,,,,,,,262,,,,0.152,,1.9,,1.54,0.1,,,,3,,,,,1,3,,
2020-04-02,US,VA,,51,,,iso1:us#iso2:us-va,1706,18,3120,19657,,,,,,,,,,195,,,,0.157,,1.8,,1.51,0.1,,,,3,,,0,,1,3,,
2020-04-03,US,VA,,51,,,iso1:us#iso2:us-va,2011,46,3483,21925,,,,,,,,,,305,,,,0.157,,2.4,,1.47,0.1,,,,3,,,28,,1,3,,
2020-04-04,US,VA,,51,,,iso1:us#iso2:us-va,2408,52,4085,23949,,,,,,,,,,397,,,,0.173,,2.8,,1.44,0.1,,,,3,,,6,,1,3,,
2020-04-05,US,VA,,51,,,iso1:us#iso2:us-va,2636,52,4647,27437,,,,,,,,,,228,,,,0.166,,2.9,,1.4,0.1,,,,3,,,0,,1,3,,
2020-04-06,US,VA,,51,,,iso1:us#iso2:us-va,2877,54,5125,30107,,,,,,,,,,241,,,,0.166,,3.1,,1.37,0.1,,,,3,,,2,,1,3,,
2020-04-07,US,VA,,51,,,iso1:us#iso2:us-va,3332,69,5600,32238,,,,,,,,,,455,,,,0.165,,3.5,,1.34,0.1,,,,3,,,15,,1,3,,
2020-04-08,US,VA,,51,,,iso1:us#iso2:us-va,3644,60,6123,34335,,,,,,,,,,312,,,,0.171,,3.6,,1.32,0.1,,,,3,,,,,1,3,,
2020-04-09,US,VA,,51,,,iso1:us#iso2:us-va,4041,109,6717,36833,,,,,,,,,,397,,,,0.173,,3.9,,1.29,0.1,,,,3,,,49,,1,3,,
2020-04-10,US,VA,,51,,,iso1:us#iso2:us-va,4509,121,7195,39140,,,,,,,,,,468,,,,0.177,,4.2,,1.27,0.1,,,,3,,,12,,1,3,,
2020-04-11,US,VA,,51,,,iso1:us#iso2:us-va,5076,130,7676,40946,,,,,,,,,,567,,,,0.174,,4.5,,1.26,0.1,,,,3,,,9,,1,3,,
2020-04-12,US,VA,,51,,,iso1:us#iso2:us-va,5273,141,8149,42794,,,,,,,,,,197,,,,0.186,,4.4,,1.24,0.1,,,,2,,,11,,1,3,,
2020-04-13,US,VA,,51,,,iso1:us#iso2:us-va,5746,149,8563,43818,,,,,,,,,,473,,,,0.2,,4.8,,1.23,0.1,,,,2,,,8,,1,3,,
2020-04-14,US,VA,,51,,,iso1:us#iso2:us-va,6173,154,8999,45305,,,,,,,,,,427,,,,0.206,,4.8,,1.22,0.1,,,,3,,,5,,1,3,,
2020-04-15,US,VA,,51,,,iso1:us#iso2:us-va,6502,195,9638,47651,,,,,,,,,,329,,,,0.209,,4.8,,1.21,0.1,,,,3,,,41,,1,3,,
2020-04-16,US,VA,,51,,,iso1:us#iso2:us-va,6891,208,10370,50279,,,,,,,,,,389,,,,0.214,,4.8,,1.2,0.1,,,,3,,,13,,1,3,,
2020-04-17,US,VA,,51,,,iso1:us#iso2:us-va,7492,238,11045,52865,,,,,,,,,,601,,,,0.219,,5.0,,1.2,0.1,,,,3,,,30,,1,3,,
2020-04-18,US,VA,,51,,,iso1:us#iso2:us-va,8053,258,11706,55228,,,,,,,,,,561,,,,0.22,,5.0,,1.19,0.1,,,,3,,,20,,1,3,,
2020-04-19,US,VA,,51,,,iso1:us#iso2:us-va,8536,277,12360,57444,,,,,,,,,,483,,,,0.223,,5.5,,1.19,0.1,,,,3,,,19,,1,3,,
2020-04-20,US,VA,,51,,,iso1:us#iso2:us-va,8989,300,12902,58878,,,,,,,,,,453,,,,0.224,,5.4,,1.18,0.1,,,,3,,,23,,1,3,,
2020-04-21,US,VA,,51,,,iso1:us#iso2:us-va,9629,325,13568,61217,,,,,,,,,,640,,,,0.223,,5.8,,1.18,0.1,,,,3,,,25,,1,3,,
2020-04-22,US,VA,,51,,,iso1:us#iso2:us-va,10265,349,14564,65444,,,,,,,,,,636,,,,0.217,,6.3,,1.17,0.1,,,,3,,,24,,1,3,,
2020-04-23,US,VA,,51,,,iso1:us#iso2:us-va,10999,375,15666,70169,,,,,,,,,,734,,,,0.21,,6.9,,1.17,0.1,,,,3,,,26,,1,3,,
2020-04-24,US,VA,,51,,,iso1:us#iso2:us-va,11595,413,17060,74635,,,,,,,,,,596,,,,0.216,,6.9,,1.16,0.1,,,,3,,,38,,1,3,,
2020-04-25,US,VA,,51,,,iso1:us#iso2:us-va,12365,436,18432,79215,,,,,,,,,,770,,,,0.219,,7.2,,1.16,0.1,,,,3,,,23,,1,3,,
2020-04-26,US,VA,,51,,,iso1:us#iso2:us-va,12969,448,19775,82399,,,,,,,,,,604,,,,0.229,,7.4,,1.15,0.1,,,,3,,,12,,1,3,,
2020-04-27,US,VA,,51,,,iso1:us#iso2:us-va,13534,458,20904,85416,,,,,,,,,,565,,,,0.232,,7.6,,1.14,0.1,,,,3,,,10,,1,3,,
2020-04-28,US,VA,,51,,,iso1:us#iso2:us-va,14338,492,22331,89312,,,,,,,,,,804,,,,0.238,,7.9,,1.13,0.1,,,,3,,,34,,1,3,,
2020-04-29,US,VA,,51,,,iso1:us#iso2:us-va,14961,522,24368,95139,,,,,,,,,,623,,,,0.248,,7.9,,1.13,0.1,,,,3,,,30,,1,3,,
2020-04-30,US,VA,,51,,,iso1:us#iso2:us-va,15846,552,25905,99855,,,,,,,,,,885,,,,0.256,,8.1,,1.12,0.1,,,,3,,,30,,1,3,,
2020-05-01,US,VA,,51,,,iso1:us#iso2:us-va,16901,581,27929,105729,,,,,,,,,,1055,,,,0.259,,8.9,,1.11,0.1,,,,3,,,29,,1,3,,
2020-05-02,US,VA,,51,,,iso1:us#iso2:us-va,17731,616,29577,110841,,,,,,,,,,830,,,,0.261,,9.0,,1.1,0.1,,,,3,,,35,,1,3,,
2020-05-03,US,VA,,51,,,iso1:us#iso2:us-va,18671,660,31160,114816,,,,,,,,,,940,,,,0.26,,9.5,,1.09,0.1,,,,3,,,44,,1,3,,
2020-05-04,US,VA,,51,,,iso1:us#iso2:us-va,19492,684,32071,117631,,,,,,,,,,821,,,,0.257,,10.0,,1.09,0.1,,,,3,,,24,,1,3,,
2020-05-05,US,VA,,51,,,iso1:us#iso2:us-va,20256,713,33816,123774,,,,,,,,,,764,,,,0.25,,9.9,,1.08,0.1,,,,3,,,29,,1,3,,
2020-05-06,US,VA,,51,,,iso1:us#iso2:us-va,20256,713,35794,131580,,,,,,,,,,0,,,,0.239,,10.0,,1.07,0.1,,,,3,,,0,,1,3,,
2020-05-07,US,VA,,51,,,iso1:us#iso2:us-va,21570,769,37760,138046,,,,,,,,,,1314,,,,0.237,,9.6,,1.07,0.1,,,,3,,,56,,1,3,,
2020-05-08,US,VA,,51,,,iso1:us#iso2:us-va,22342,812,39819,145007,,,,,,,,,,772,,,,0.232,,9.1,,1.06,0.1,,,,3,,,43,,1,3,,
2020-05-09,US,VA,,51,,,iso1:us#iso2:us-va,23196,827,41734,151339,,,,,,,,,,854,,,,0.231,,9.1,,1.06,0.1,,,,3,,,15,,1,3,,
2020-05-10,US,VA,,51,,,iso1:us#iso2:us-va,24081,839,43351,156594,,,,,,,,,,885,,,,0.226,,9.1,,1.06,0.1,,,,3,,,12,,1,3,,
2020-05-11,US,VA,,51,,,iso1:us#iso2:us-va,25070,850,44598,160785,,,,,,,,,,989,,,,0.225,,9.3,,1.06,0.1,,,,3,,,11,,1,3,,
2020-05-12,US,VA,,51,,,iso1:us#iso2:us-va,25800,891,46259,167353,,,,,,,,,,730,,,,0.222,,9.3,,1.05,0.1,,,,3,,,41,,1,3,,
2020-05-13,US,VA,,51,,,iso1:us#iso2:us-va,26746,927,48448,176693,300,,,,,,,,,946,,,,0.219,,9.8,0.06,1.05,0.1,,,,3,,,36,,1,3,,
2020-05-14,US,VA,,51,,,iso1:us#iso2:us-va,27813,955,50393,184383,300,,,,,,,,,1067,,,,0.214,,10.4,0.07,1.05,0.1,,,,3,,,28,,2,3,,
2020-05-15,US,VA,,51,,,iso1:us#iso2:us-va,28672,977,52152,191402,300,,,,,,,,,859,,,,0.21,,10.6,0.07,1.05,0.1,,,,3,,,22,,2,3,,
2020-05-16,US,VA,,51,,,iso1:us#iso2:us-va,29683,1002,54034,200296,300,,,,,,,,,1011,,,,0.201,,10.9,0.06,1.05,0.1,,,,3,,,25,,2,3,,
2020-05-17,US,VA,,51,,,iso1:us#iso2:us-va,30388,1009,55599,208050,300,,,,,,,,,705,,,,0.192,,10.6,0.07,1.05,0.1,,,,2,,,7,,2,3,,
2020-05-18,US,VA,,51,,,iso1:us#iso2:us-va,31140,1014,56523,213945,300,,,,,,,,,752,,,,0.183,,10.2,0.07,1.05,0.1,,,,2,,,5,,2,3,,
2020-05-19,US,VA,,51,,,iso1:us#iso2:us-va,32145,1041,57521,218449,300,,,,,,,,,1005,,,,0.181,,10.6,0.07,1.05,0.1,,,,2,,,27,,2,3,,
2020-05-20,US,VA,,51,,,iso1:us#iso2:us-va,32908,1074,59611,225495,300,,,,,,,,,763,,,,0.186,,10.3,0.07,1.05,0.1,,,,2,,,33,,2,3,,
2020-05-21,US,VA,,51,,,iso1:us#iso2:us-va,34137,1099,62013,233278,300,,,,,,,,,1229,,,,0.192,,10.6,0.07,1.04,0.1,,,,2,,,25,,2,3,,
2020-05-22,US,VA,,51,,,iso1:us#iso2:us-va,34950,1136,65333,246068,300,,,,,,,,,813,,,,0.194,,10.5,0.07,1.04,0.1,,,,2,,,37,,2,3,,
2020-05-23,US,VA,,51,,,iso1:us#iso2:us-va,35749,1159,66996,253120,300,,,,,,,,,799,,,,0.197,,10.2,0.07,1.03,0.1,,,,2,,,23,,2,3,,
2020-05-24,US,VA,,51,,,iso1:us#iso2:us-va,36244,1171,68686,260457,300,,,,,,,,,495,,,,0.2,,9.8,0.07,1.03,0.1,,,,2,,,12,,1,3,,
2020-05-25,US,VA,,51,,,iso1:us#iso2:us-va,37727,1208,69692,265910,300,,,,,,,,,1483,,,,0.202,,11.0,0.06,1.02,0.1,,,,3,,,37,,2,3,,
2020-05-26,US,VA,,51,,,iso1:us#iso2:us-va,39342,1236,71503,276118,300,,,,,,,,,1615,,,,0.195,,12.0,0.06,1.01,0.1,,,,2,,,28,,2,3,,
2020-05-27,US,VA,,51,,,iso1:us#iso2:us-va,40249,1281,73685,287441,300,,,,,,,,,907,,,,0.185,,12.3,0.06,1.0,0.1,,,,2,,,45,,2,3,,
2020-05-28,US,VA,,51,,,iso1:us#iso2:us-va,41401,1338,76721,299795,300,,,,,,,,,1152,,,,0.181,,12.2,0.06,0.98,0.1,,,,2,,,57,,2,3,,
2020-05-29,US,VA,,51,,,iso1:us#iso2:us-va,42533,1358,79171,311243,300,,,,,,,,,1132,,,,0.175,,12.7,0.06,0.97,0.1,,,,2,,,20,,2,3,,
2020-05-30,US,VA,,51,,,iso1:us#iso2:us-va,43611,1370,80853,321452,300,,,,,,,,,1078,,,,0.169,,13.2,0.05,0.95,0.1,,,,2,,,12,,2,3,,
2020-05-31,US,VA,,51,,,iso1:us#iso2:us-va,44607,1375,81776,329368,300,,,,,,,,,996,,,,0.16,,14.0,0.05,0.94,0.1,,,,2,,,5,,2,3,,
2020-06-01,US,VA,,51,,,iso1:us#iso2:us-va,45398,1392,83022,335672,300,,,,,,,,,791,,,,0.16,,12.8,0.05,0.92,0.1,,,,2,,,17,,2,3,,
2020-06-02,US,VA,,51,,,iso1:us#iso2:us-va,46239,1407,83939,339774,470,,,,,,,,,841,,,,0.163,,11.5,0.1,0.9,0.1,,,,2,,,15,,2,3,,
2020-06-03,US,VA,,51,,,iso1:us#iso2:us-va,46905,1428,86083,350479,470,,,,,,,,,666,,,,0.164,,11.1,0.1,0.89,0.1,,,,2,,,21,,2,3,,
2020-06-04,US,VA,,51,,,iso1:us#iso2:us-va,47856,1445,88008,362456,470,,,,,,,,,951,,,,0.153,,10.8,0.1,0.87,0.1,,,,2,,,17,,2,3,,
2020-06-05,US,VA,,51,,,iso1:us#iso2:us-va,48532,1453,89281,372649,470,,,,,,,,,676,,,,0.141,,10.0,0.11,0.86,0.1,,,,2,,,8,,1,3,,
2020-06-06,US,VA,,51,,,iso1:us#iso2:us-va,49397,1460,90526,382016,470,,,,,,,,,865,,,,0.138,,9.7,0.11,0.85,0.1,,,,2,,,7,,1,3,,
2020-06-07,US,VA,,51,,,iso1:us#iso2:us-va,50681,1472,91546,390364,470,,,,,,,,,1284,,,,0.138,,10.2,0.11,0.84,0.1,,,,2,,,12,,2,3,,
2020-06-08,US,VA,,51,,,iso1:us#iso2:us-va,51251,1477,92834,398553,470,,,,,,,,,570,,,,0.135,,9.8,0.11,0.84,0.1,,,,2,,,5,,1,3,,
2020-06-09,US,VA,,51,,,iso1:us#iso2:us-va,51738,1496,94168,410329,470,,,,,,,,,487,,,,0.127,,9.2,0.12,0.83,0.1,,,,2,,,19,,1,3,,
2020-06-10,US,VA,,51,,,iso1:us#iso2:us-va,52177,1514,95652,422846,470,,,,,,,,,439,,,,0.117,,8.8,0.12,0.83,0.1,,,,2,,,18,,1,3,,
2020-06-11,US,VA,,51,,,iso1:us#iso2:us-va,52647,1520,97173,433073,1270,,,,,,,,,470,,,,0.115,,8.0,0.37,0.83,0.1,,,,2,,,6,,1,3,,
2020-06-12,US,VA,,51,,,iso1:us#iso2:us-va,53211,1534,98399,444192,1270,,,,,,,,,564,,,,0.113,,7.8,0.38,0.84,0.1,,,,2,,,14,,1,3,,
2020-06-13,US,VA,,51,,,iso1:us#iso2:us-va,53869,1541,99457,453878,1270,,,,,,,,,658,,,,0.111,,7.5,0.4,0.85,0.1,,,,2,,,7,,1,3,,
2020-06-14,US,VA,,51,,,iso1:us#iso2:us-va,54506,1546,100408,462602,1270,,,,,,,,,637,,,,0.109,,6.4,0.46,0.86,0.1,,,,2,,,5,,1,3,,
2020-06-15,US,VA,,51,,,iso1:us#iso2:us-va,54886,1552,101304,470123,1270,,,,,,,,,380,,,,0.106,,6.1,0.49,0.87,0.1,,,,2,,,6,,1,3,,
2020-06-16,US,VA,,51,,,iso1:us#iso2:us-va,55331,1570,102394,480644,1270,,,,,,,,,445,,,,0.105,,6.0,0.49,0.88,0.1,,,,2,,,18,,1,3,,
2020-06-17,US,VA,,51,,,iso1:us#iso2:us-va,55775,1583,103653,492464,1270,,,,,,,,,444,,,,0.103,,6.0,0.49,0.89,0.1,,,,2,,,13,,1,3,,
2020-06-18,US,VA,,51,,,iso1:us#iso2:us-va,56238,1586,104870,502651,1270,,,,,,,,,463,,,,0.1,,6.0,0.5,0.91,0.1,,,,1,,,3,,1,3,,
2020-06-19,US,VA,,51,,,iso1:us#iso2:us-va,56793,1602,105857,511710,1270,,,,,,,,,555,,,,0.099,,6.0,0.5,0.92,0.1,,,,1,,,16,,1,2,,
2020-06-20,US,VA,,51,,,iso1:us#iso2:us-va,57443,1607,106978,526427,1270,,,,,,,,,650,,,,0.094,,6.0,0.5,0.93,0.1,,,,1,,,5,,1,2,,
2020-06-21,US,VA,,51,,,iso1:us#iso2:us-va,57994,1611,107717,535218,1270,,,,,,,,,551,,,,0.091,,5.8,0.51,0.95,0.1,,,,1,,,4,,1,2,,
2020-06-22,US,VA,,51,,,iso1:us#iso2:us-va,58465,1620,108255,541555,1270,,,,,,,,,471,,,,0.089,,6.0,0.5,0.96,0.1,,,,1,,,9,,1,2,,
2020-06-23,US,VA,,51,,,iso1:us#iso2:us-va,58994,1645,108816,547320,1270,,,,,,,,,529,,,,0.088,,6.1,0.49,0.98,0.1,,,,1,,,25,,1,2,,
2020-06-24,US,VA,,51,,,iso1:us#iso2:us-va,59514,1661,110036,559635,1270,,,,,,,,,520,,,,0.087,,6.3,0.48,0.99,0.1,,,,1,,,16,,1,2,,
2020-06-25,US,VA,,51,,,iso1:us#iso2:us-va,59946,1675,111380,571891,1270,,,,,,,,,432,,,,0.086,,6.2,0.48,1.0,0.1,,,,1,,,14,,1,2,,
2020-06-26,US,VA,,51,,,iso1:us#iso2:us-va,60570,1700,112449,583032,1270,,,,,,,,,624,,,,0.085,,6.3,0.47,1.01,0.1,,,,1,,,25,,1,2,,
2020-06-27,US,VA,,51,,,iso1:us#iso2:us-va,61247,1724,113468,593963,1270,,,,,,,,,677,,,,0.088,,6.4,0.47,1.03,0.1,,,,1,,,24,,1,2,,
2020-06-28,US,VA,,51,,,iso1:us#iso2:us-va,61736,1732,114461,603393,1270,,,,,,,,,489,,,,0.09,,6.3,0.48,1.04,0.1,,,,1,,,8,,1,2,,
2020-06-29,US,VA,,51,,,iso1:us#iso2:us-va,62189,1740,115398,613433,1270,,,,,,,,,453,,,,0.09,,6.2,0.48,1.05,0.1,,,,1,,,8,,1,2,,
2020-06-30,US,VA,,51,,,iso1:us#iso2:us-va,62787,1763,116577,631731,1270,,,,,,,,,598,,,,0.084,,6.3,0.47,1.06,0.1,,,,1,,,23,,1,2,,
2020-07-01,US,VA,,51,,,iso1:us#iso2:us-va,63203,1786,117838,645063,1270,,,,,,,,,416,,,,0.084,,6.2,0.48,1.07,0.1,,,,1,,,23,,1,2,,
2020-07-02,US,VA,,51,,,iso1:us#iso2:us-va,63735,1816,119220,657056,1270,,,,,,,,,532,,,,0.084,,6.3,0.47,1.09,0.1,,,,1,,,30,,1,2,,
2020-07-03,US,VA,,51,,,iso1:us#iso2:us-va,64393,1845,120450,669221,1270,,,,,,,,,658,,,,0.085,,6.4,0.47,1.1,0.1,,,,1,,,29,,1,2,,
2020-07-04,US,VA,,51,,,iso1:us#iso2:us-va,65109,1849,121381,679842,1270,,,,,,,,,716,,,,0.084,,6.5,0.46,1.11,0.1,,,,1,,,4,,1,2,,
2020-07-05,US,VA,,51,,,iso1:us#iso2:us-va,65748,1853,122479,689123,1270,,,,,,,,,639,,,,0.086,,6.7,0.44,1.12,0.1,,,,1,,,4,,1,2,,
2020-07-06,US,VA,,51,,,iso1:us#iso2:us-va,66102,1853,123480,700920,1270,,,,,,,,,354,,,,0.085,,6.5,0.45,1.13,0.1,,,,1,,,0,,1,2,,
2020-07-07,US,VA,,51,,,iso1:us#iso2:us-va,66740,1881,124993,714432,1270,,,,,,,,,638,,,,0.092,,6.6,0.45,1.14,0.1,,,,1,,,28,,1,2,,
2020-07-08,US,VA,,51,,,iso1:us#iso2:us-va,67375,1905,126957,732329,1270,,,,,,,,,635,,,,0.095,,7.0,0.43,1.14,0.1,,,,1,,,24,,1,2,,
2020-07-09,US,VA,,51,,,iso1:us#iso2:us-va,67988,1937,128635,747053,1270,,,,,,,,,613,,,,0.095,,7.1,0.42,1.15,0.1,,,,1,,,32,,1,2,,
2020-07-10,US,VA,,51,,,iso1:us#iso2:us-va,68931,1958,130570,764612,1270,,,,,,,,,943,,,,0.096,,7.6,0.39,1.15,0.1,,,,1,,,21,,1,2,,
2020-07-11,US,VA,,51,,,iso1:us#iso2:us-va,69782,1962,132670,781270,1270,,,,,,,,,851,,,,0.1,,7.8,0.38,1.15,0.1,,,,2,,,4,,1,3,,
2020-07-12,US,VA,,51,,,iso1:us#iso2:us-va,70670,1966,134230,793980,1270,,,,,,,,,888,,,,0.101,,8.2,0.36,1.15,0.1,,,,2,,,4,,1,3,,
2020-07-13,US,VA,,51,,,iso1:us#iso2:us-va,71642,1968,136182,809561,1270,,,,,,,,,972,,,,0.105,,9.3,0.32,1.15,0.1,,,,2,,,2,,1,3,,
2020-07-14,US,VA,,51,,,iso1:us#iso2:us-va,72443,1977,137881,824928,1270,,,,,,,,,801,,,,0.104,,9.5,0.31,1.14,0.1,,,,2,,,9,,1,3,,
2020-07-15,US,VA,,51,,,iso1:us#iso2:us-va,73527,1992,139700,842121,1270,,,,,,,,,1084,,,,0.104,,10.3,0.29,1.14,0.1,,,,2,,,15,,2,3,,
2020-07-16,US,VA,,51,,,iso1:us#iso2:us-va,74431,2007,141528,857987,1270,,,,,,,,,904,,,,0.104,,10.8,0.28,1.13,0.1,,,,2,,,15,,2,3,,
2020-07-17,US,VA,,51,,,iso1:us#iso2:us-va,75433,2013,144073,878222,1270,,,,,,,,,1002,,,,0.106,,10.9,0.27,1.12,0.1,,,,2,,,6,,2,3,,
2020-07-18,US,VA,,51,,,iso1:us#iso2:us-va,76373,2025,145997,892973,1270,,,,,,,,,940,,,,0.107,,11.0,0.27,1.11,0.1,,,,2,,,12,,2,3,,
2020-07-19,US,VA,,51,,,iso1:us#iso2:us-va,77430,2027,147870,908476,1270,,,,,,,,,1057,,,,0.106,,11.3,0.26,1.11,0.1,,,,2,,,2,,2,3,,
2020-07-20,US,VA,,51,,,iso1:us#iso2:us-va,78375,2031,149638,924709,1270,,,,,,,,,945,,,,0.105,,11.3,0.26,1.1,0.1,,,,2,,,4,,2,3,,
2020-07-21,US,VA,,51,,,iso1:us#iso2:us-va,79371,2048,151812,945194,1270,,,,,,,,,996,,,,0.104,,11.6,0.26,1.09,0.1,,,,2,,,17,,2,3,,
2020-07-22,US,VA,,51,,,iso1:us#iso2:us-va,80393,2051,153777,963781,1270,,,,,,,,,1022,,,,0.104,,11.5,0.26,1.08,0.1,,,,2,,,3,,2,3,,
2020-07-23,US,VA,,51,,,iso1:us#iso2:us-va,81237,2054,155808,980108,1270,,,,,,,,,844,,,,0.105,,11.4,0.26,1.07,0.1,,,,2,,,3,,2,3,,
2020-07-24,US,VA,,51,,,iso1:us#iso2:us-va,82364,2067,158122,1002444,1270,,,,,,,,,1127,,,,0.102,,11.6,0.26,1.06,0.1,,,,2,,,13,,2,3,,
2020-07-25,US,VA,,51,,,iso1:us#iso2:us-va,83609,2075,159901,1020063,1270,,,,,,,,,1245,,,,0.099,,12.1,0.25,1.05,0.1,,,,2,,,8,,2,2,,
2020-07-26,US,VA,,51,,,iso1:us#iso2:us-va,84567,2078,161564,1036003,1270,,,,,,,,,958,,,,0.097,,11.9,0.25,1.04,0.1,,,,2,,,3,,2,2,,
